label,message
benign,christianacare.org/
defacement,http://annviviskennel.net/index.php?option=com_
phishing,info-online-account.net
benign,jets.nhl.com/club/news.htm?id=569847
benign,gamefilmexpress.com/
benign,wolfslatkin.com/Attorneys/Albert-B-Wolf.shtml
benign,tv.com/shows/bewitched/the-house-that-uncle-art
defacement,http://www.mo-priv.ru/index.php?option=com_cont
benign,garybruce.bandcamp.com/
benign,facebook.com/people/Chester-Brown/1321855909
benign,movies.msn.com/celebrities/celebrity-biography/
defacement,http://www.dtcbv.nl/component/virtuemart/index.
defacement,http://www.real-house.nl/home/169-news-scene/96
benign,ibnlive.in.com/news/ram-sampath-to-compose-for-
benign,washingtonexaminer.com/news/2011/11/safrica-top
benign,fordfocus2012.org/
malware,microencapsulation.readmyweather.com
defacement,http://www.ondrejov.cz/programy/uzavrena-skupin
benign,salary-money.com/samuel-eto-salary-euro-625000.
benign,classicrockforums.com/forum/f53/rip-jim-clench-
benign,youtube.com/watch?v=093nXYvngLc
benign,en.wikipedia.org/wiki/List_of_hemophilia_organi
benign,last.fm/music/Arcade+Fire
benign,evri.com/person/charles-l.-frink-0x5ae8da
defacement,http://engine32truck16.com/component/content/ar
defacement,http://onlineigri.net/all-games/igri-s-koli
benign,en.wikipedia.org/wiki/St._Vincent_Mercy_Childre
benign,pennyfather.com/_nameindex.html
malware,http://www.vilagnomad.com/tables/payday-loans-d
defacement,http://r-tuning.com.ua/index.php?option=com_vir
benign,soccer365.com/news/u_s_news/m_l_s/6633/de_rosar
benign,lindaguarino.com/detail.asp?listingid=w32666&ag
benign,facebook.com/pages/CFMB/107472729281906
benign,jeopardylabs.com/
benign,wn.com/The_Montreal_Star
benign,linkedin.com/company/universal-studios
benign,http://mixi.jp/share.pl?u=http://alfalfalfa.com
benign,facebook.com/WilburWatson
benign,yougabsports.com/pt/The-Almost-All-Time-San-Die
defacement,http://svadebny.com/x.txt
benign,filecrop.com/GhostGirl-Tonya-Hurley-loca-por-am
benign,channel5.com/shows/the-vanessa-show
phishing,http://www.ksra.ca/form/use/verify/form1.html
benign,camerchants.com/Canada-City/QC/Quebec/St-Barthe
benign,videostravelguide.com/Virgin%20Islands/
benign,portlandmercury.com/portland/liam-finn-and-the-
benign,uncyclopedia.wikia.com/wiki/New_Zealand
benign,en-gb.facebook.com/clementine.bailly
benign,http://distractify.com/post/related/id/5540d715
benign,news.am/eng/news/77114.html
benign,buckeyecablesystem.com/lineup/lineup-tol.html
benign,omaopioridge.com/
benign,http://kakaku.com/kaden/food-processor/ranking_
benign,forbes.com/sites/kitconews/2011/06/10/plan-nord
defacement,http://www.daytonaelectronics.co.za/index.php?o
benign,athletics.scout.com/2/621936.html
benign,portland.daveknows.org/category/sport/timbers/
benign,beyondrobson.com/music/2007/02/mixed_bag_book_o
benign,5tothrive.net/cgi-bin/mt/mt-search.cgi?blog_id=
benign,en.wikipedia.org/wiki/Maurice_Richard_(film)
benign,ussoccer.com/News/Federation-Services/2009/06/U
benign,washingtondc.bcg.com/
defacement,http://www.ijsbaanapeldoorn.nl/fotos-videos.htm
benign,spokeo.com/Matthew+Dunkle
defacement,http://www.easylivinggreenproducts.com.au/shop.
defacement,http://sfhhz.com/channels/138.html
benign,maxalbums.com/index.php?artist=Loredana%20Groza
defacement,http://www.tvsk.com.au/index.php
benign,http://interpark.com/product/MallDisplay.do?_me
benign,temple.edu/classics/epic/index.html
benign,kotaku.com/5395085/behold-the-single+player-fig
benign,multilingualbooks.com/foreignvids-ital.html
benign,amazon.com/Born-Losers/dp/B002ZW6YX8
defacement,http://www.nabu-gaildorf.de/index.php?option=co
benign,bloggn.grainews.ca/scotts_equip/2011/08/agcos-k
benign,amazon.com/Barometer-Rising-New-Canadian-Librar
benign,areawidenews.com/story/1495635.html
benign,uk.ask.com/wiki/Hershey_Felder
benign,http://mylust.com/videos/69734/a-small-cock-of-
benign,cartoonnetwork.com/feedback/index.html
benign,twinkacademy.com/index2.htm
defacement,http://www.botoxina.com/index.php?view=article&
benign,freepages.genealogy.rootsweb.ancestry.com/~rosd
benign,mortonsauto.com/
benign,thecanadianencyclopedia.com/index.cfm?PgNm=TCE&
benign,eveningtribune.com/features/x1638744422/Days-un
defacement,http://zshsq.com/news/html/index.html?429.html
benign,encycl.opentopia.com/term/KPIX-TV
defacement,http://www.sanpedrolee.com.ar/index.php?option=
benign,semissourian.com/story/1753207.html
benign,capitals.nhl.com/club/page.htm?id=62951
benign,manta.com/c/mmdjrmw/walls-alive-paper-hanging-i
benign,richnye.com/
benign,bizofbaseball.com/index.php?option=com_content&
defacement,http://www.beriva.lt/index.html?di=akcijos&R=1&
defacement,http://apoiojur.com.br/index.php
defacement,http://dienlanhvn.com/index.php/lien-h.html
benign,cincinnati.reds.mlb.com/stats/historical/indivi
benign,en.wikipedia.org/wiki/Dean_Marshall
benign,sfgate.com/sports/warriors/
defacement,http://www.nephotography.com.au/galleries/index
defacement,http://jcmt.nl/en/sitemap
benign,http://torcache.net/torrent/A53109A89F38C9D0BAC
defacement,http://www.suiteorchestra.it/index.php?option=c
benign,arashixdream.com/2009/08/5x10-mp3-arashi-hidden
defacement,http://www.tochnogopvakantie.nl/reizen/Nederlan
benign,tremblay-alvergne.com/
benign,goatlocker.org/oldlogs/oldlogc98.htm
malware,xo3fhvm5lcvzy92q.download
defacement,http://www.food-nrw.de/index.php/forum/257-foru
benign,telusplanet.net/public/dgarneau/french14.htm
benign,en.wikipedia.org/wiki/Jim_Macpherson
benign,maa.org/features/012304mathinindustry.html
benign,docstoc.com/docs/22027831/Council-on-Foreign-Re
phishing,nihahaw5.beget.tech
defacement,http://www.versverwerktegroenten.nl/gezondheid/
benign,sites.google.com/a/woodplanning.com/www/
benign,answers.yahoo.com/question/index?qid=2006082521
benign,theonion.com/
defacement,http://www.hjlaw.biz/index.php?option=com_user&
defacement,http://www.koenigsbacher-biergarten.de/cmx/inde
benign,http://babal.net/photos/46/%D8%A8%D9%86%D8%A7%D
defacement,http://www.windwolke.de/index.php?option=com_ma
benign,docstoc.com/docs/66806077/1996-FORD-F-SERIES
benign,m2movie.blogspot.com/2011/05/watch-game-2011-hi
benign,navweaps.com/index_reunions/reunion_usn_E.htm
benign,onlineradio2.com/listen/Mix_933
benign,mapsofworld.com/usa/states/california/californi
defacement,http://www.prefina.it/notizie/notizie-generali/
benign,video.ca.msn.com/watch/video/dog-kills-quebec-b
benign,http://torrentdn.com/bbs/s.php?bo_table=torrent
benign,youtube.com/watch?v=tzooZPZEqwk
phishing,waterviewdistillery.com
benign,careers.state.gov/
benign,elyrics.net/read/a/audrye-sessions-lyrics/relen
benign,onestophelp.state.mi.us/wiki/Limited_Liability_
benign,http://thenextweb.com/insider/2015/05/13/9-nota
defacement,http://www.wxlottery.com/news/201212/285590.htm
benign,insidemnsoccer.com/2010/01/29/q-and-a-with-andr
defacement,http://www.centercamping.com.br/index.php?optio
benign,amazon.com/Vanity-Fair-ebook/dp/B000JQUGVI
benign,trulia.com/schools/NY-Tarrytown/E_F_Internation
benign,metalodyssey.wordpress.com/
defacement,http://www.enventureonline.com/services/enterpr
benign,infoplease.com/ipa/A0855603.html
benign,tcm.com/tcmdb/title/3073/These-Glamour-Girls/
benign,facebook.com/demerson1
defacement,http://winkerdecoracion.com/index.php?page=shop
defacement,http://www.alorenademalaga.com/index.php/denomi
benign,gomarquette.com/
benign,ycharts.com/indices/%5EINX
benign,iamachild.wordpress.com/2010/12/20/frederic-hen
benign,imdb.com/name/nm0185045/
benign,tallen.cutlerhomes.com/
defacement,http://www.fjpengfei.com/picshow.asp?id=31&mnid
phishing,prodenk-sanierung.de
benign,answers.com/topic/robert-francis
malware,http://www.wu8188.com/cl/tpl/five-star/ver1/css
benign,dipity.com/gordonp/Japanese_Science_Fiction_Fan
benign,genforum.genealogy.com/cochrane/
benign,lost-in-translation.com/
defacement,http://www.djemanshy.md/photo/category/9.html
defacement,http://www.hhp.fi/index.php?option=com_rsgaller
benign,tampabay.com/news/publicsafety/crime/clearwater
benign,rightsideva.blogspot.com/2010/11/is-hockey-stic
defacement,http://applicationforschengenvisa.com/index.php
benign,dictionary.sensagent.com/Sandro/en-en/
benign,bartleby.com/100/437.html
defacement,http://www.fitnessequipmentworldok.com/exercise
benign,altpress.com/features/entry/exclusive_stream_bl
phishing,smarticullties.com
benign,fangraphs.com/blogs/index.php/wally-pipping-jas
benign,thedublinguide.com/
benign,sagedata.com/the_company/our-clients.html
defacement,http://djsipke.nl/foto-album/6-sint-nykstermerk
benign,associatedcontent.com/article/5436606/largest_c
benign,fcfighter.stores.yahoo.net/superbrawls.html
benign,faqs.ign.com/objects/142/14260594.html
defacement,http://www.bishopstrings.com/violin-bows/à¸¢à¸ƒ
benign,evri.com/organization/kcwe-0x135a9c
defacement,http://synaptixcommunications.com/index.php?%2F
benign,music.yahoo.com/econochrist/
phishing,checkstorenow.ml
benign,1972topps.blogspot.com/2009/03/77-ron-theobald.
phishing,diego-fc.com
benign,canadastop100.com/montreal/
benign,aklgammabeta.com/
benign,beaconforchange.com/municipalteam.html
benign,movi.ca/actor-first/Paul/
benign,http://thenextweb.com/in/2014/11/13/uber-introd
benign,mixedmartialarts.com/mma.cfm?go=blogs.Detail&gi
benign,healthgrades.com/group-directory/minnesota-mn/l
benign,http://mic.com/articles/89573/12-biggest-lies-w
benign,catalog.ccclib.org/
benign,blog.sfgate.com/inoakland/2011/07/04/cyclist-re
benign,cityunionmission.org/about/partners/fiorellas-j
benign,brookislandrecords.com/
benign,people.famouswhy.com/peter_mitchell/
benign,youtube.com/watch?v=39d3WECNSSA
benign,abebooks.com/book-search/title/five-roses-cook-
benign,articles.sfgate.com/2011-06-11/opinion/29645960
benign,kalispellchristiancenter.org/team_bishop.html
benign,utahutes.cstv.com/sports/w-gym/mtt/damianova_na
benign,la.findacase.com/research/wfrmDocViewer.aspx/xq
benign,beijingairlinetickets.com/
benign,uncyclopedia.wikia.com/wiki/Gilles_Duceppe
phishing,idservicetelsmsmmssfr.000webhostapp.com
benign,whosdatedwho.com/sections/celebrities/first-nam
defacement,http://www.ghostwriting.de/rueckruf
benign,dibussi.com/2010/10/unpacking-a-chinese-company
benign,missouriwrestling.com/news.php?recordID=300
benign,amazon.com/Cherry-Falls-Terror-Brittany-Murphy/
benign,https://hollywoodlife.com/2015/05/14/new-york-r
benign,worldtimezone.net/time/wtzstandard.php?listsw=n
phishing,bursakombiservisi.web.tr
benign,blueslyrics.tripod.com/artistswithsongs/jimmy_r
benign,en.wikipedia.org/wiki/Category:County_seats_in_
benign,ca.local.yahoo.com/results?stx=bibliotheque&csz
phishing,http://www.lappiramis.hu/wordpress/wp-content/t
benign,en.wikipedia.org/wiki/Honor%C3%A9_Mercier
phishing,starpacintl.com
benign,mp3raid.com/music/justin_mcroberts.html
malware,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E7
benign,agrimonia.info/
benign,big-game-hunting-usa.com/
benign,californiazones.net/login.asp
benign,en.wikipedia.org/wiki/Marcus_Moore
benign,maritimeupdates.com/index.php?option=com_conten
benign,huffingtonpost.com/2011/05/20/big-ten-athletes_
benign,maryvilleac.web139.discountasp.net/subpages.asp
defacement,http://papillon-vole.fr/index.php?page=shop.pro
phishing,http://www.hippapi.org/test/itunes.login/WebObj
benign,legacy.com/guestbook/washingtonpost/guestbook.a
phishing,inobediencetohim.com.au
defacement,http://www.ijsbaanapeldoorn.nl/fotos-videos.htm
phishing,http://habbomoedasgeraa.blogspot.com/
benign,chuckhawks.com/45Colt.htm
benign,allaboutjazz.com/php/musician.php?id=7574
benign,lincolnchristian.edu/Seminary/
benign,yangamat.com/?p=1865
benign,mymindseye.com/
benign,blog.syracuse.com/parish/index.html
benign,whoabc.com/harrison-ford/
benign,century21town-country.com/Property/MI/48322/Wes
benign,igea.net/
benign,evri.com/person/graeme-dunstan-0x58f76
benign,baseballjump.com/baseball-memorabilia/kansas-ci
benign,http://thenextweb.com/insider/2015/05/05/foursq
benign,interceder.net/topic/ciccone
malware,http://ak.imgfarm.com/images/nocache/vicinio/in
benign,ussoccer.com/News/U-17-MNT/2005/12/U-S-U-17-MNT
malware,http://www.0068555.com/cl/?module=System&method
benign,jbworld.jbs.st-louis.mo.us/
benign,http://twitter.com/home?status=%E3%83%8C%E3%81%
benign,gothiclolitawigs.deviantart.com/
benign,http://haberler.com/galatasaray-mersin-idman-yu
benign,archive.org/stream/morenosdictionar00morerich/m
benign,http://cheezburger.com/8440974848/funny-fail-ph
benign,bergschneiderfamily.com/Bergschneider_Family_Ne
malware,http://www.easycaptchas.com/2F3F28039730C12A5C1
benign,linkedin.com/pub/dir/mike/gibbons
defacement,http://www.aquamarinadivingtenerife.com/en.1
benign,youtube.com/watch?v=vt8vA1v3hyo
benign,soa.sys-con.com/node/380232
benign,evri.com/person/s.-jay-plager-0x376ac
benign,http://tobogo.net/cdsb/board.php?board=issue&bm
benign,heritageapp.cyr.gov.sk.ca/public/
benign,mastersoftrivia.com/blog/2011/06/june-20th-in-h
benign,eduplace.com/kids/mhm/
malware,ru-net.cv.ua/wp-content/config/file.php
defacement,http://www.hmaca.com/winnipeg-accounting-blog/t
benign,carto.net/neumann/photographs/2007/kerzers_papi
benign,bigbandpdfs.com/
defacement,http://gazomer.com/vodonagrevateli/vodonagrevat
benign,cms.skidmore.edu/odsp/programs/arts/flute/facul
benign,lima-ny.org/
defacement,http://www.dynamicstrategies.com.au/dynamic-str
benign,en.wikipedia.org/wiki/Lartigue
benign,http://icicibank.com/Personal-Banking/insurance
benign,topix.com/ca/cabano-qc
benign,lyrics007.com/Planet%20Smashers%20Lyrics/Janice
defacement,http://www.connexion3.gr/el/news/32-neo-site-am
defacement,http://www.duplexindustrial.com.au/salla-max.ht
benign,conservapedia.com/Republican_Party
benign,icehockey.wikia.com/wiki/Jesse_Scanzano
benign,iagenweb.org/madison/marriage_records/mr_marsto
benign,punkkie.wordpress.com/2011/11/03/spiritualized-
benign,wilsonstatebank.net/
benign,weddingwire.com/wedding-songs/garter-removal-mu
benign,facebook.com/SkyeBlueC
benign,http://motthegioi.vn/tin-tuc/thoi-quen-an-nhieu
benign,isthisyour.name/directory/fullnames/ma~pelton.h
benign,wikitree.com/genealogy/De%20Chauvigny-Family-Tr
benign,new.ca.music.yahoo.com/josh/
benign,ehow.com/video_4766621_invest-privately-held-co
defacement,http://mueblesjulianjimenez.es/index.php?page=s
benign,youtube.com/watch?v=mgMZ8ZNajpg
defacement,http://www.autoursdurock.info/index.php?option=
benign,sertoma-gl-region.org/
benign,vale-healthcare.com/hand-clinic/
malware,proplast.co.nz
phishing,sixgoody.com
benign,imdb.com/name/nm0589603/
benign,quotes-famous.com/person/Lionel-Tiger-quotes.ht
benign,http://torcache.net/torrent/722B98D9F645DF03E5D
benign,gouldsminorhockey.com/news.php
benign,hotnewsofday.com/college-football-hall-of-fame.
benign,thefreelibrary.com/The+Hockey+Company+Holdings+
benign,mylife.com/c-1232369030
benign,cableslovenia.com/
benign,hotladybody.com/2010/08/making-of-brazilian-pla
benign,sideshowtoy.com/?page_id=4489&sku=9004721
benign,hobbylinc.com/htm/bac/bac50906.htm?source=froog
defacement,http://www.gypsyspirit.eu/cz/vyhlaovatele-a-par
phishing,account-security-centre20181712.000webhostapp.c
defacement,http://batutik.com.ua/produkcziya/batutinaduvni
malware,http://9779.info/%E4%BA%94%E8%B0%B7%E6%9D%82%E7
benign,mind-world.com/
benign,pipl.com/directory/name/Lillie/Kathleen
benign,asunderpress.com/
benign,http://dribbble.com/shots/1269523-Sperant-mobil
phishing,http://appleid.apple.co.uk.cgi-bin.webobjects.m
defacement,http://www.chromashop.fr/index.php/actualites?s
benign,ababmx.com/index.php?page=default/halloffame&ye
phishing,scr-paypal.co.uk
defacement,http://www.geothermalanywhere.com/news/113-geot
defacement,http://www.italy-itf.com/index.php?option=com_p
malware,http://haishundl.com/a/qinpengqipaiguanfangxiaz
benign,glassdoor.com/Job/Grassroots-Campaigns-Inc-Jobs
benign,amazon.com/Songs-Debussy/dp/B00007FKRI
benign,http://torcache.net/torrent/3B72AAC22AE198BDF5C
defacement,http://www.mtb-bad-harzburg.de/index.php/bilder
malware,http://9779.info/%E5%8D%8A%E7%AB%8B%E4%BD%93%E5
benign,yelp.ca/biz/jean-jacques-campeau-gatineau
benign,google.com/hostednews/afp/article/ALeqM5iK8qoGy
defacement,http://www.centerimoveis.com.br/servicos/locaca
benign,http://deadspin.com/5746724/is-erin-andrews-ree
benign,en.wikipedia.org/wiki/Pierre_Dupuy
benign,forums.lazygirls.info/419484.html
benign,wn.com/American_Football_League
benign,reviews.creditkarma.com/credit-unions/community
benign,r1ma.blogspot.com/2011/11/anais-pouliot-in-diva
benign,songlyrics.com/arrogant-worms-the/the-happy-hap
benign,northjersey.com/news/022411_Report_recommends_s
benign,flixster.com/videos
benign,en.wikipedia.org/wiki/Francine_Lalonde
benign,shgresources.com/ca/timeline/
defacement,http://www.masrealestate.it/index.php?option=co
benign,lemonamiga.com/?game_id=352
benign,mylife.com/laurakjohnson82
benign,how-to-kiss.net/types-of-kisses.php
benign,ca.linkedin.com/pub/shannon-gaskell/14/262/100
benign,jackianderson.com/
benign,tvrage.com/person/id-34775/Hans+Conried
defacement,http://www.sementimenzo.it/dove-siamo/2.html
defacement,http://www.bkr-laserscanning.de/index.php?optio
benign,alkire.org/gen/ohio/d0033/f0000003.html
benign,wendylynncustomhomes.com/
benign,biomedexperts.com/Profile.bme/282390/Fran%c3%a7
defacement,http://www.sezioneanatreviso.it/index.php?optio
phishing,toctok.com.mx
defacement,http://www.bruynzeelmultipanel.be/index.php?opt
benign,afcubridge.org/
benign,archives.cbc.ca/society/religion_spirituality/c
defacement,http://www.honarcinema.com/index.php?option=com
benign,bonjourlafrance.com/france-history/bourbon-dyna
benign,everyguitarist.com/billie_joe_armstrong.htm
benign,myeasyauction.com/
benign,psychology.wikia.com/wiki/Ian_Stevenson
benign,familysearch.org/learn/wiki/en/Lenawee_County%2
benign,sciway.net/statistics/scsa98/tr/tr12.html
benign,twaflightattendants.com/liftoffhtml/historytime
benign,corporationwiki.com/Florida/Miami/shakir-saafir
benign,nils-fabisch.de/
benign,deiradios.radio-dealers.com/aboutus.cfm?did=4c4
benign,http://nguyentandung.org/141-ha-noi-phat-hien-n
